hotel_url,hotel_intr,hotel_price,hotel_comment,hotel_score,hotel_name,hotel_rank
http://hotel.qunar.com/city/qinhuangdao/dt-4996/#from=BSEO-N,北戴河刘庄北里宾馆是北戴河的老坐地户，世代以经营家庭旅馆为主业，宾馆内设大床房、标准间、三人间、家庭房、四人间等多种房型，24小时热水...,¥67起,165条点评,4.5/5分,Q居北戴河刘庄北里宾馆,秦皇岛好评第752
http://hotel.qunar.com/city/qinhuangdao/dt-5187/#from=BSEO-N,海燕快捷酒店定位于时尚、简约、休闲的海边假日酒店。红石路为北戴河旅游区最大的工艺品市场（夜市），沿红石路（南行），步行约3分钟即达怪楼...,¥67起,404条点评,4.6/5分,Q居秦皇岛北戴河刘庄海燕快捷酒店,秦皇岛好评第594
http://hotel.qunar.com/city/qinhuangdao/dt-5264/#from=BSEO-N,旅馆位于北戴河住宿位置——刘庄旅馆区。地理位置优越步行到海边仅需8分钟，您可在旅馆换好泳装步行到浴场。交通方便，出旅馆不远就是可到达北...,¥67起,43条点评,4.9/5分,Q居北戴河刘庄杨素芹家庭旅馆,秦皇岛好评第165
http://hotel.qunar.com/city/qinhuangdao/dt-6110/#from=BSEO-N,昌黎黄金海岸泽葆宾馆位于中国最美的八大海岸之一的昌黎黄金海岸之畔。这里的客房床品一客一换，餐厅杜绝各种地沟油、回收油。这里可以海鲜DI...,¥67起,87条点评,4.5/5分,Q居昌黎黄金海岸泽葆宾馆,秦皇岛好评第752
http://hotel.qunar.com/city/qinhuangdao/dt-7241/#from=BSEO-N,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥67起,67条点评,4.9/5分,Q居北戴河舒心旅馆,秦皇岛好评第165
http://hotel.qunar.com/city/qinhuangdao/dt-6771/#from=BSEO-N,客之家农家院坐落在依山傍水的美丽小城山海关，东接万里长城起点老龙头，西临水上游乐园乐岛，南朝大海（免费浴场白鹭岛，步行仅10分钟，当地...,¥68起,33条点评,4.5/5分,Q居秦皇岛乐岛客之家农家院,秦皇岛好评第752
http://hotel.qunar.com/city/dali/dt-6405/#from=BSEO-N,客栈位于大理古城东门（风花雪月大酒店、8路落站点）往北200米处,¥16起,598条点评,4.8/5分,Q居大理古城翰墨香书院客栈,大理好评第760
http://hotel.qunar.com/city/dali/dt-6793/#from=BSEO-N,倚墨轩，东北女孩的刚柔并济。这里不仅仅是一个客栈，更是一个旅者的家。这里有客栈对家的憧憬，有客栈想要给来自远方的你的温暖。你来，便接你...,¥16起,204条点评,4.6/5分,Q居大理古城倚墨轩客栈,大理好评第1292
http://hotel.qunar.com/city/dali/dt-4954/#from=BSEO-N,大理乐途国际青年旅舍，旨在提供每位小伙伴一份快乐的旅途。坐落大理古城8路车终点站附近。从火车站和客运站以及机场都有便利的交通。到古城洋...,¥17起,1738条点评,4.5/5分,Q居大理乐途国际青年旅舍,大理好评第1715
http://hotel.qunar.com/city/dali/dt-9264/#from=BSEO-N,过去的几年里，我都是用文字和照片来记录旅途中的惊喜和奇遇。而现在有了新的的尝试。做一个旅途的过路点。我想走进旅途人群之中，记录下平行世...,¥17起,90条点评,4.8/5分,Q居大理古城初心主题客栈2号院,大理好评第760
http://hotel.qunar.com/city/dali/dt-4864/#from=BSEO-N,大理云步户外主题客栈位于大理古城内，一个简单白族庭院，提供覆盖各处的无线网络连接，还有一个大大的书架，大家可以随意翻阅书籍。三楼阳台台...,¥18起,98条点评,4.6/5分,Q居大理古城云步青年旅舍,大理好评第1292
http://hotel.qunar.com/city/dali/dt-4863/#from=BSEO-N,大理苍海云客栈是木子小镇旗下分店，位于大理古城交通最为方便的东门，门口即是公交风花雪月站，距离洱海门、人民路只需5分钟路程。门口即是风...,¥22起,1092条点评,4.8/5分,Q居大理木子小镇苍海云客栈,大理好评第760
http://hotel.qunar.com/city/dali/dt-6119/#from=BSEO-N,大理一抹时光青旅位于东门普贤寺精品客栈街区内。旅舍不是简单的提供的提供住宿，一起住，一起玩，一起疯。给大家一个休闲娱乐的一个假期体验。...,¥22起,318条点评,4.8/5分,Q居大理一抹时光青旅,大理好评第760
http://hotel.qunar.com/city/dali/dt-9301/#from=BSEO-N,大理温暖客栈地理位置优越，附近即是洱海门，步行去人民路、洋人街、叶榆路美食街都特别方便，院后几百米就是风花雪月酒店乘车点，去才村码头和...,¥23起,161条点评,4.9/5分,Q居大理古城温暖客栈,大理好评第265
http://hotel.qunar.com/city/dali/dt-4881/#from=BSEO-N,大理城落客栈位于大理古城文献路中段南门村，步行约5分钟既可到古城南门，出行游玩便捷，休闲度假舒适。面朝洱海背靠苍山，日出日落繁星点点尽...,¥24起,1142条点评,4.8/5分,Q居大理古城城落客栈,大理好评第760
http://hotel.qunar.com/city/lijiang/dt-10355/#from=BSEO-N,丽江雨季青年客栈位于丽江古城南门，下八河社区季宝屋西段176号。从雨季客栈出发步行约8分钟到古城，15分钟到木府，20分钟到四方街。这...,¥12起,322条点评,4.9/5分,Q居丽江雨季青年客栈,丽江好评第469
http://hotel.qunar.com/city/lijiang/dt-9483/#from=BSEO-N,CD国际青年旅舍为于古城南门对面下八河内，交通方便，距火车站大约20分钟车程，飞机场约30分钟车程，距离古城南门步行约5分钟左右，四方...,¥18起,1512条点评,4.6/5分,Q居丽江燕子坞·CD国际青年旅舍,丽江好评第1981
http://hotel.qunar.com/city/lijiang/dt-11544/#from=BSEO-N,丽江U+国际青年旅舍是丽江古城南门最大的一家国际青年旅舍，总容纳量100人，位置巨佳，交通便利，无线双线100兆（200兆）证件齐全，...,¥20起,1609条点评,4.6/5分,Q居丽江U+国际青年旅舍,丽江好评第1981
http://hotel.qunar.com/city/lijiang/dt-12080/#from=BSEO-N,客房干净、卫生，具有基础性设施，住宿环境舒适。,¥20起,68条点评,4.8/5分,Q居丽江江河骑迹观景客栈,丽江好评第1279
http://hotel.qunar.com/city/lijiang/dt-9647/#from=BSEO-N,你是单身吗？你爱热闹吗？你是个有故事的人吗？传说，千万别信哈！来这里3天就能脱单。江湖中人都爱这里落脚，因为这里有“杀”气，每晚不杀几...,¥22起,963条点评,4.8/5分,Q居丽江古城第三极国际青年旅舍,丽江好评第1279
http://hotel.qunar.com/city/lijiang/dt-11537/#from=BSEO-N,平安纳西客栈是为了满足人们外出郊游或远行的需要而出现的。今天平安纳西客栈坐落于“世界文化遗产”圣地云南丽江大研古城南门牌坊附近，距离木...,¥25起,135条点评,4.9/5分,Q居丽江平安纳西客栈,丽江好评第469
http://hotel.qunar.com/city/lijiang/dt-6262/#from=BSEO-N,丽江老班长青年旅舍，坐落在魅力的丽江古城内。位于古城区义尚街文林巷40号（金虹路北门坡加油站对面），靠着金虹路边，交通便捷。从老班长出...,¥25起,2006条点评,4.5/5分,Q居丽江老班长青年旅舍,丽江好评第2864
http://hotel.qunar.com/city/diqing/dt-3950/#from=BSEO-N,位于香格里拉梅里雪山景区雨崩村。前身是“冰湖之家国际青年旅舍”，完成“藏区八大神山”转山的原8264领队披头2014来梅里雪山内外连转...,¥36起,47条点评,4.4/5分,Q居迪庆间隔时光客栈,迪庆好评第358
http://hotel.qunar.com/city/diqing/dt-3448/#from=BSEO-N,客栈交通便利，地理位置优越。虽然古城已经烧毁，但很幸运的乐天居还完好无损，夜里二楼大床间坐在床上从窗口就可以看到幸存的大转经筒，逢初一...,¥37起,285条点评,4.1/5分,Q居香格里拉乐天居青年旅舍,迪庆好评第425
http://hotel.qunar.com/city/diqing/dt-4077/#from=BSEO-N,酒店性价比高，住宿环境、通风采光较好。客栈主要为满足经济出行的朋友们入住。既有供情侣入住的大床房，也有供差旅出行的标间，还有供家庭出行...,¥37起,108条点评,4.9/5分,Q居香格里拉香榭丽舍精品青年客栈,迪庆好评第61
http://hotel.qunar.com/city/diqing/dt-4109/#from=BSEO-N,香格里拉市阿布老屋月影客栈坐落于香格里拉独克宗古城北门停车场门口，出入古城相当的方便，院落有独特的藏汉文化融合气息，热情的服务，豪华的...,¥38起,25条点评,4.9/5分,Q居迪庆香格里拉阿布老屋月影客栈,迪庆好评第61
http://hotel.qunar.com/city/diqing/dt-4068/#from=BSEO-N,雨静客栈位于独克宗古城，步行至古城四方街5分钟左右，客栈门前交通便捷，距离滇藏线路口（G214）只需3公里，拥有私家停车场，而且是全古...,¥39起,109条点评,4.8/5分,Q居香格里拉雨静别苑,迪庆好评第118
http://hotel.qunar.com/city/diqing/dt-4148/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，性价比较高。,¥48起,113条点评,5.0/5分,Q居香格里拉深巷子青年公馆,迪庆好评第1
http://hotel.qunar.com/city/diqing/dt-4041/#from=BSEO-N,香格里拉蓝田国际青年旅舍，在古城失火2年之后，重新建设开业，欢迎新老朋友入住。全新的房间，全新的设施，一定会给您更好的入住体验。旅舍坐...,¥58起,264条点评,4.9/5分,Q居迪庆香格里拉蓝田国际青年旅舍,迪庆好评第61
http://hotel.qunar.com/city/lasa/dt-3642/#from=BSEO-N,青旅位于拉萨市城关区慈松塘中路宏盛二期，整个小区属于藏式高档别墅小区，周围有西藏三大格鲁派寺庙之一的色拉寺、西藏的财神庙——扎基寺，以...,¥12起,124条点评,4.9/5分,Q居拉萨栖藏青旅汐菡分店,拉萨好评第63
http://hotel.qunar.com/city/lasa/dt-4175/#from=BSEO-N,青年旅舍位于拉萨市娘热北路，临近色拉寺（步行约3分钟），离布达拉宫约3.5公里，周边有：色拉寺，色拉乌兹山，扎基寺，娘热民俗风情园。风...,¥14起,150条点评,4.6/5分,Q居拉萨藏途青年旅舍,拉萨好评第259
http://hotel.qunar.com/city/lasa/dt-4019/#from=BSEO-N,环境优美，交通便利，设施齐全，简约，安全，舒适。标间15个 ，大床10个    四人间3个  三人间10个，共38个房间。,¥17起,71条点评,4.9/5分,Q居拉萨唐雪恭古花园客栈,拉萨好评第63
http://hotel.qunar.com/city/lasa/dt-4192/#from=BSEO-N,寻梦客栈，小贝曾经也是一个人独自来到拉萨，在这里我拥有了自己的小窝，爱人和孩子，还有来自五湖四海的朋友，是一个大家庭。正如其名，小贝在...,¥17起,272条点评,4.8/5分,Q居拉萨寻梦客栈,拉萨好评第147
http://hotel.qunar.com/city/lasa/dt-3906/#from=BSEO-N,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥18起,82条点评,4.9/5分,Q居拉萨缘木客栈,拉萨好评第63
http://hotel.qunar.com/city/lasa/dt-4611/#from=BSEO-N,拉萨莫里小驻客栈位于城关区团结新村于2015年底装修，2016年开业。莫里小驻在藏语里的意思为佛祖脚印旁住息地，店里装修以藏式风格为主...,¥23起,144条点评,4.6/5分,Q居拉萨莫里小驻客栈,拉萨好评第259
http://hotel.qunar.com/city/xiangxi/dt-3373/#from=BSEO-N,当牵手成为爱情的代名词，它就赋予了更丰富的内涵。伸出手去，牵住的不仅是另一只手，而是一个跟自己的生命一样重要的人。牵手意味着爱情的信任...,¥59起,214条点评,4.4/5分,Q居凤凰牵手驿站,湘西好评第459
http://hotel.qunar.com/city/xiangxi/dt-4694/#from=BSEO-N,酒店设施配套齐全：有液晶电视、空调、独立卫生间，无线上网，24小时热水，空调另行收费，且不提供一次性洗漱用品。客栈位于核心区，距沱江河...,¥61起,83条点评,4.5/5分,Q居凤凰烟雨客栈,湘西好评第371
http://hotel.qunar.com/city/xiangxi/dt-4295/#from=BSEO-N,地理位置： 凤凰泡菜姐姐家客栈位于古城南门坨新市场15号（西门护城河旁）。比邻沈从文故居，步行2分钟。离文化广场2分钟，步行至东门城楼...,¥65起,25条点评,4.8/5分,Q居凤凰泡菜姐姐家客栈,湘西好评第97
http://hotel.qunar.com/city/xiangxi/dt-4324/#from=BSEO-N,凤凰古城清怡客栈坐落于国家历史文化名城——凤凰古城内，依山傍水，悠悠沱江绕酒店门前而过，周边风景优美，交通十分便利，位置优越。门口就是...,¥71起,103条点评,4.6/5分,Q居凤凰古城清怡客栈旅游攻略特色店,湘西好评第182
http://hotel.qunar.com/city/xiangxi/dt-6041/#from=BSEO-N,凤凰云水瑶精品客栈有客房17间，坐落于古城核心区内，环境安静宜人，独立阳台，通风良好，配有空调，彩电，24小时热水，独立卫生间，无线上...,¥73起,252条点评,4.8/5分,Q居凤凰云水瑶精品客栈,湘西好评第97
http://hotel.qunar.com/city/xiangxi/dt-4168/#from=BSEO-N,进士巷客栈是一个极具民俗风情的家庭旅店，客栈位于古城中心地带，得名于清乾隆皇帝亲自命名的小巷“进士巷”，巷子内灵气十足，传说各地秀才凡...,¥76起,161条点评,4.5/5分,Q居凤凰进士巷客栈,湘西好评第275
http://hotel.qunar.com/city/xiangxi/dt-3378/#from=BSEO-N,该店客房整洁，老板服务热情，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥78起,23条点评,4.4/5分,Q居湘西凤凰瑞吉旅店,湘西好评第459
http://hotel.qunar.com/city/xiangxi/dt-3389/#from=BSEO-N,客栈位于凤凰古城小饰品一条街------南边街，地理位置优越，距离凤凰各个景点都很近，客栈就在古城东门和南门中间，步行至虹桥及江边只需...,¥78起,187条点评,4.9/5分,Q居凤凰古城汽车旅馆,湘西好评第31
http://hotel.qunar.com/city/xiangxi/dt-5314/#from=BSEO-N,凤凰古城花与爱丽丝主题客栈因为看过《幸福面包》所以开始向往这种生活，这也是实现了我最初的梦想，客栈房间全部亲自设计，给你们在劳累的旅途...,¥78起,1062条点评,4.5/5分,Q居凤凰花与爱丽丝主题客栈,湘西好评第371
http://hotel.qunar.com/city/jiaxing/dt-8821/#from=BSEO-N,客栈位于西塘有名的连桥旁，临水而居，独立院落，享阳光微风。位置极好，出门右边则是西塘有名的烟雨长廊及西街，左手边是著名古桥卧龙桥。临河...,¥59起,216条点评,4.6/5分,Q居西塘风铃庭院主题客栈,嘉兴好评第875
http://hotel.qunar.com/city/jiaxing/dt-7235/#from=BSEO-N,"公共区域提供免费WiFi，酒店提供免费停车位，乌镇烟雨江南主题民宿位于乌镇西栅北大门出口向西，沿河而建,地理位置优越，环境舒适，步行可...",¥60起,354条点评,4.8/5分,Q居乌镇烟雨江南主题客栈,嘉兴好评第581
http://hotel.qunar.com/city/jiaxing/dt-11431/#from=BSEO-N,江南小憩客栈地理位置优越，靠近第三停车场东入口，步行至景区只需5分钟的路程，沿途风景让您有回归小桥流水的舒适，是不可多得的休闲好地方，...,¥68起,296条点评,4.9/5分,Q居西塘江南小憩主题客栈,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-6764/#from=BSEO-N,位于嘉兴市嘉善县西塘古镇戚家庄44号，环境优雅，交通便利,¥68起,89条点评,4.9/5分,Q居西塘一餐一宿美食主题客栈,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-10681/#from=BSEO-N,嘉兴泊客阑湾主题客栈位于西塘古镇万福桥旁，景区东入口处，紧邻酒吧街，小吃一条街，交通便利，新装修的房间干净舒适，老板热情周到客栈充满情...,¥71起,144条点评,4.9/5分,Q居嘉兴泊客阑湾主题客栈,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-9520/#from=BSEO-N,公寓坐落在东栅西门售票口处（距离茅盾故居丶修真观50米），南栅步行距离约在500米左右，西栅步行距离约在800米左右，走路约10分钟左...,¥75起,134条点评,4.5/5分,Q居乌镇巷水湾爱情公寓,嘉兴好评第1329
http://hotel.qunar.com/city/jiaxing/dt-10559/#from=BSEO-N,"西塘入住体验客栈！亲人般的服务，让这里被客人誉为“在西塘的家”。西塘东来别苑客栈地处西塘第3停车场东入口紧邻酒吧街,交通便利，地理位置...",¥80起,276条点评,4.9/5分,Q居嘉兴西塘古镇东来别苑客栈,嘉兴好评第200
http://hotel.qunar.com/city/jiaxing/dt-11146/#from=BSEO-N,靠近乌镇汽车站，与东栅西栅邻近 每一个房间都别具特色，适合情侣家庭，同学聚会旅游入住。 来往景区、车站有接送服务，更有讲解游玩路线，小...,¥81起,13条点评,4.4/5分,Q居乌镇夏默初凉民宿,嘉兴好评第1489
http://hotel.qunar.com/city/zhoushan/dt-3334/#from=BSEO-N,舟山朱家尖一品怡鑫阁（农家乐）座落于舟山市朱家尖镇南沙景区，紧邻329国道，邻近朱家尖国际沙雕艺术广场，步行可至南沙海滨浴场，出游入住...,¥194起,7条点评,4.6/5分,Q居舟山朱家尖一品怡鑫阁,舟山好评第488
http://hotel.qunar.com/city/zhoushan/dt-4479/#from=BSEO-N,酒店位于东极岛（客运码头右边50米），是离码头最近的一家住宿酒店，也是距景点原石滩，财伯公像，烈士纪念碑和后会无期拍摄地最近，酒店位置...,¥220起,94条点评,4.8/5分,Q居舟山东极之恋休闲酒店,舟山好评第321
http://hotel.qunar.com/city/zhoushan/dt-3174/#from=BSEO-N,舟山朱家尖海滨别墅度假村座落于舟山市普陀区朱家尖东荷嘉园67幢，相距海滨浴场和观日出台乘车约5分钟左右，毗邻南沙景区和情人岛，可近相距...,¥228起,13条点评,4.6/5分,Q居舟山朱家尖海滨别墅度假村,舟山好评第488
http://hotel.qunar.com/city/zhoushan/dt-3806/#from=BSEO-N,本酒店座落于风光秀丽的朱家尖南沙景区东侧，面临大海，交通便捷，出入南沙景区来回步行10分钟，距海天佛国普陀山码头10分钟车程，距免费沙...,¥239起,6条点评,5.0/5分,Q居舟山朱家尖海湾雅阁客栈,舟山好评第1
http://hotel.qunar.com/city/zhoushan/dt-6150/#from=BSEO-N,初见小屋是一家充满青春活力，能够给你带来旅途幸福感的歇脚地。小屋位于南沙景区300米处，靠近东沙、情人岛、大青山、小乌石塘等风景区。自...,¥244起,9条点评,4.3/5分,Q居舟山初见小屋精品客栈,舟山好评第914
http://hotel.qunar.com/city/zhoushan/dt-3787/#from=BSEO-N,舟山朱家尖凯悦宾馆位于朱家尖白山景区内，与普陀山隔海相望，是离去普陀山的蜈蚣峙码头最近的宾馆之一，车程3分钟，在客房中就能看到普陀山码...,¥255起,18条点评,4.9/5分,Q居舟山朱家尖凯悦宾馆,舟山好评第160
http://hotel.qunar.com/city/zhoushan/dt-5900/#from=BSEO-N,舟山普陀云轩阁农家乐地处普陀山中心地段西山景区山脚下，位于西山新村二区金融街旁，位置优越。房间新装修，设施设备齐全，24小时热水，无线...,¥255起,14条点评,4.5/5分,Q居舟山普陀云轩阁客栈,舟山好评第613
http://hotel.qunar.com/city/zhoushan/dt-6018/#from=BSEO-N,舟山朱家尖君再来客栈位于普陀区朱家尖南沙风景区梅仁路，步行至南沙海滨浴场5分钟左右，方便您随时到海边戏水。房内宽敞舒适，设备齐全。 舟...,¥261起,31条点评,5.0/5分,Q居舟山朱家尖君再来客栈,舟山好评第1
http://hotel.qunar.com/city/zhoushan/dt-2897/#from=BSEO-N,舟山朱家尖南沙风情精品酒店位于舟山市普陀区朱家尖商业街（南沙海滨浴场正门右面），地理位置优越，交通便利。酒店设施齐全，装修豪华典雅，融...,¥263起,77条点评,4.4/5分,Q居舟山朱家尖南沙风情精品酒店,舟山好评第813
http://hotel.qunar.com/city/guilin/dt-3370/#from=BSEO-N,靖江王城是桂林具有人文气息的区域，王城青年旅舍位于王城与漓江之间，处于桂林的城市中心，距离火车北站和南站相对都是很近的一家青旅。步行至...,¥30起,1367条点评,4.5/5分,Q居桂林王城青年旅舍,桂林好评第501
http://hotel.qunar.com/city/guilin/dt-5153/#from=BSEO-N,金田酒店正是位于龙脊金坑田头寨，景区一、二、三号观景点的中心。为全木制结构的吊脚楼，梅花木窗，飞檐走瓦，民族特色浓郁，环境优雅。内设客...,¥30起,95条点评,4.5/5分,Q居龙胜龙脊梯田金田酒店,桂林好评第501
http://hotel.qunar.com/city/guilin/dt-8211/#from=BSEO-N,不标榜，不做作，不说到，只做到。品质为先，顾客为帝，口碑为王。 五个不选择西街国际青年旅舍的理由。 旅舍就靠近阳朔汽车北站，不需要找。...,¥30起,253条点评,4.8/5分,Q居阳朔西街国际青年旅舍城西店,桂林好评第140
http://hotel.qunar.com/city/guilin/dt-9113/#from=BSEO-N,专业打造桂林最逼格青旅——翻滚吧！我们有多个动漫主题间，LOL基友党、萌萌哒HelloKitty、宫崎骏的龙猫酱和万匹丝的海贼王。有高...,¥30起,435条点评,4.9/5分,Q居桂林翻滚吧动漫主题青年旅舍国际会展中心店,桂林好评第47
http://hotel.qunar.com/city/guilin/dt-9252/#from=BSEO-N,性价比高，住宿环境、通风采光较好。,¥30起,202条点评,4.6/5分,Q居桂林小莲庄集装箱青年旅舍,桂林好评第301
http://hotel.qunar.com/city/guilin/dt-9519/#from=BSEO-N,隐居客栈从汽车北站或者汽车南站到西街口站下车（大西街购物广场工商银行右边巷子往里20米右转客房整洁，宽敞明亮，环境卫生，性价比较高。酒...,¥30起,107条点评,4.5/5分,Q居阳朔西街隐居客栈,桂林好评第686
http://hotel.qunar.com/city/guilin/dt-9745/#from=BSEO-N,玉山居客栈坐落在阳朔镇中心附近的村庄，距离著名的西街约15分钟步行，客人可以安静祥和地享受典型的阳朔田园风光，同时前往镇中心购物或是体...,¥30起,725条点评,4.9/5分,Q居桂林阳朔玉山居精品客栈,桂林好评第47
http://hotel.qunar.com/city/guilin/dt-2625/#from=BSEO-N,旅舍位于美丽的阳朔西街里桂花路桂花南巷27号。离西街近在咫尺，却又闹中取静。这里是三个姑娘梦想开始的地方，曾独自背包两年旅行全国，骑行...,¥31起,421条点评,4.9/5分,Q居阳朔桂花巷国际青年旅舍西街店,桂林好评第47
http://hotel.qunar.com/city/guilin/dt-3685/#from=BSEO-N,桂林老地方位于桂林市区中心，周边被两江四湖环绕，旅舍面迎榕湖。这里树荫浓密，却藏不住鸟儿的啁啾，引得你去探寻曲折的石板路和让人陶醉的风...,¥32起,757条点评,4.5/5分,Q居桂林老地方国际青年旅舍,桂林好评第686
http://hotel.qunar.com/city/zhangjiajie/dt-3572/#from=BSEO-N,张家界小晞客栈位于张家界森林公园，客栈为店主自家房子装修而成，这里有免费的停车场，自家菜园，能让您在旅游的同时在这里感受到家一般的温暖...,¥75起,387条点评,4.6/5分,Q居张家界小晞客栈,张家界好评第368
http://hotel.qunar.com/city/zhangjiajie/dt-5257/#from=BSEO-N,客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥75起,2条点评,4.5/5分,Q居张家界珀菲主题客栈,张家界好评第562
http://hotel.qunar.com/city/zhangjiajie/dt-3806/#from=BSEO-N,张家界天门景观酒店位于张家界市永定区大庸中路神奇的天门山脚下，天门山索道公司对面、距离张家界火车站、汽车站步行10分钟路程，荷花机场4...,¥76起,305条点评,4.5/5分,Q居张家界天门山景观酒店,张家界好评第562
http://hotel.qunar.com/city/zhangjiajie/dt-5089/#from=BSEO-N,张家界慢格调主题客栈位于张家界火车站旁、张家界市中心汽车站出站口对面80米，距离张家界天门山索道公司300米路途，步行10分钟时间。距...,¥76起,190条点评,4.8/5分,Q居张家界慢格调主题客栈火车站天门山店,张家界好评第230
http://hotel.qunar.com/city/zhangjiajie/dt-4431/#from=BSEO-N,张家界迦拿特色客栈位居张家界国家森林公园金鞭路岩塔，靠近森林公园景区门票站距离停车场约300米，环境优美，是旅行的上佳住宿地点。张家界...,¥77起,354条点评,4.8/5分,Q居张家界迦拿特色客栈森林公园店,张家界好评第230
http://hotel.qunar.com/city/zhangjiajie/dt-5325/#from=BSEO-N,客栈经营理念就是服务！让每一位客人都有温馨，家的感觉。让大家在旅途中不影响心情！快快乐乐玩耍!客栈提供代买优惠门票，让你们轻轻松松进入...,¥77起,63条点评,4.5/5分,Q居张家界一树一花客栈,张家界好评第461
http://hotel.qunar.com/city/zhangjiajie/dt-4167/#from=BSEO-N,客栈位于张家界核心景区之一的张家界国家森林公园门票站附近，公园3公里内免费接送至客栈，提供旅游手绘地图一张，客栈环境优美，温馨舒适，设...,¥78起,52条点评,4.1/5分,Q居张家界国家森林公园大家乐客栈,张家界好评第781
http://hotel.qunar.com/city/zhangjiajie/dt-4490/#from=BSEO-N,张家界青橙客栈位于张家界国家森林公园峪园隧道客栈A区，毗邻张家界国家森林公园核心景区黄石寨、金鞭溪、鹞子寨。客栈于2014年8月正试营...,¥78起,86条点评,4.6/5分,Q居张家界青橙客栈,张家界好评第368
http://hotel.qunar.com/city/zhangjiajie/dt-3465/#from=BSEO-N,张家界红叶连锁客栈（武陵源店）位于武陵源核心景区（张家界国家森林公园）正门口标志门附近，距离宝峰湖和溪布街约800米，距离武陵源标志门...,¥80起,96条点评,4.9/5分,Q居张家界红叶连锁客栈武陵源店,张家界好评第83
http://hotel.qunar.com/city/qinhuangdao/dt-7491/#from=BSEO-N,东邻鸽子窝公园看日出步行20分钟，碧螺塔酒吧公园是晚上最热闹的地方，奥林匹克公园步行8分钟，南邻老虎石海上公园步行18分钟，西邻怪楼奇...,¥68起,52条点评,4.8/5分,Q居北戴河海滨刘庄众合假日旅馆,秦皇岛好评第383
http://hotel.qunar.com/city/qinhuangdao/dt-7570/#from=BSEO-N,宾馆房间设施完善，生活便利，温馨舒适，是旅行的不错选择。,¥68起,30条点评,4.5/5分,Q居北戴河俊凯宾馆,秦皇岛好评第752
http://hotel.qunar.com/city/dali/dt-5310/#from=BSEO-N,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥26起,29条点评,4.8/5分,Q居大理尽享大理客栈,大理好评第760
http://hotel.qunar.com/city/lijiang/dt-7658/#from=BSEO-N,停靠不只是一场简单的睡眠，旅行纪注重文化交流。希望爱旅行，爱生活，喜欢交朋友的来旅行纪感受一下吧！旅舍每个节日都会有活动，每天晚上也会...,¥25起,4773条点评,4.8/5分,Q居丽江旅行纪国际青年旅舍古城旗舰店,丽江好评第1279
http://hotel.qunar.com/city/lijiang/dt-11751/#from=BSEO-N,停靠不只是一场简单的睡眠，旅行纪注重文化交流。希望爱旅行、爱生活、喜欢交朋友的你来旅行纪感受一下吧。旅舍每天晚上会组织一些小桌游活动。...,¥27起,1122条点评,4.9/5分,Q居丽江旅行纪国际青年旅舍轻奢别墅店,丽江好评第469
http://hotel.qunar.com/city/lijiang/dt-10300/#from=BSEO-N,丽江旅之屋国际青年旅舍位于丽江大研古城狮子山景区边上，距离丽江古城四方街广场、酒吧一条街只需步行8分钟，束河古镇只需在青旅门口乘坐11...,¥28起,1069条点评,4.8/5分,Q居丽江旅之屋国际青年旅舍,丽江好评第1279
http://hotel.qunar.com/city/diqing/dt-3958/#from=BSEO-N,香格里拉吉美多吉客栈位于古城附近，客栈纯藏式装修风格让您体验不一样的藏族民俗民风，老板一家是本地土生土长的藏族，可以为您香格里拉之旅“...,¥65起,284条点评,4.8/5分,Q居香格里拉吉美多吉客栈,迪庆好评第118
http://hotel.qunar.com/city/diqing/dt-4022/#from=BSEO-N,客房干净、卫生，具有基础性设施，住宿环境舒适，客栈配有餐厅等。客栈位于古城内，距古城月光广场约600米，交通便利。去普达措国家公园，蓝...,¥82起,379条点评,4.8/5分,Q居香格里拉千寻客栈,迪庆好评第118
http://hotel.qunar.com/city/diqing/dt-3509/#from=BSEO-N,位于金龙街古城南门口，客栈毗邻独克宗古城，距转经筒、香格里拉博物馆、月光广场步行约2分钟。 让你了解藏文化的独特魅力，在接近天堂的地方...,¥100起,263条点评,4.9/5分,Q居香格里拉云丹别院,迪庆好评第61
http://hotel.qunar.com/city/lasa/dt-4613/#from=BSEO-N,拉萨冰河时代户外探险青年旅舍位于市中心江苏东路25号（原来是橡皮山客栈），距古城八廓街、大昭寺区域1.5公里，布达拉宫3公里。 交通方...,¥23起,588条点评,4.6/5分,Q居拉萨冰河时代旅行青年旅舍,拉萨好评第259
http://hotel.qunar.com/city/lasa/dt-4697/#from=BSEO-N,它不像一般的酒店，客栈给人一种温馨的感觉，老板对待这个客栈就像自己的孩子，你处处能感到他们的用心。一大桌来自天南海北的互不相识的陌生人...,¥23起,66条点评,4.8/5分,Q居拉萨欢喜庭院精品客栈,拉萨好评第147
