hotel_url,hotel_intr,hotel_price,hotel_comment,hotel_score,hotel_name,hotel_rank
http://hotel.qunar.com/city/leshan/dt-3929/#from=BSEO-N,峨眉山龙凤酒店座落在世界自然与文化遗产——峨眉山山麓，报国寺旁，距离报国寺寺庙100余米，环境优美，停车方便，提供峨眉山特色餐饮服务。...,¥89起,726条点评,4.5/5分,Q+峨眉山龙凤酒店,乐山好评第104
http://hotel.qunar.com/city/leshan/dt-4033/#from=BSEO-N,乐山美天酒店室内装潢与众不同，酒店全新装修，配置中央空调，24小时中供热水磁化恒温净化水处理，床上用品冬暖夏凉。房间宽爽舒适温馨浪漫，...,¥92起,156条点评,4.3/5分,Q+乐山美天酒店,乐山好评第303
http://hotel.qunar.com/city/leshan/dt-4940/#from=BSEO-N,峨眉山普思假日酒店，位于峨眉山报国寺景区，旅游车站旁，您上峨眉山金顶在旁边旅游客运中心上车即可。距高铁峨眉山站1公里（高铁站出站乘12...,¥96起,213条点评,4.8/5分,Q+峨眉山普思假日酒店,乐山好评第27
http://hotel.qunar.com/city/leshan/dt-3130/#from=BSEO-N,沐川外滩假日酒店是一家按星级标准设计装修，集住宿、餐饮、品茗、棋牌、咖啡、清吧为一体的精品商务酒店，酒店位于沐川县沐源路，坐落于国道2...,¥99起,158条点评,4.8/5分,Q+沐川外滩假日酒店,乐山好评第27
http://hotel.qunar.com/city/leshan/dt-4812/#from=BSEO-N,乐山西城假日酒店（龙湾店）位于乐山中心城区，距乐山大佛约7公里，周边配套齐全，距万达广场1.3公里，可随时去万达购物，高铁站、长途车站...,¥99起,410条点评,4.5/5分,Q+乐山西城假日酒店龙湾店,乐山好评第104
http://hotel.qunar.com/city/leshan/dt-4324/#from=BSEO-N,鸽子花儿，温馨似家。酒店从装修、使用的物品以及提供的服务都按照家的舒适、便利来安排，希望旅客在游山玩水之后入住鸽子花儿能舒舒服服睡上一...,¥103起,653条点评,4.6/5分,Q+峨眉山鸽子花精品酒店报国寺店,乐山好评第61
http://hotel.qunar.com/city/leshan/dt-4743/#from=BSEO-N,唯家东南亚酒店品牌故事 身体跟灵魂，有一个要在路上，结伴而行，两心依偎，从日出到夜晚阅尽世间美景。 海洋、岛屿、阳光、这是关于东南亚异...,¥185起,265条点评,4.4/5分,Q+乐山V加主题精品酒店,乐山好评第237
http://hotel.qunar.com/city/xian/dt-15348/#from=BSEO-N,老西安青年旅舍（西安市东八路32号），位于西安火车站东八路和尚爱路十字东南角、毗邻五路口万达广场商圈。步行至西安火车站，机场大巴2号线...,¥27起,595条点评,4.3/5分,Q+西安老西安青年旅馆,西安好评第1821
http://hotel.qunar.com/city/xian/dt-8702/#from=BSEO-N,秦城小巷青年旅舍，地处钟楼商圈，在古老的回民街里，周边充满陕西传统美食。步行至钟楼地铁站只需要10分钟左右。建议由西安西大街大学习巷步...,¥29起,1424条点评,4.4/5分,Q+西安秦城小巷青年旅舍钟楼回民街店,西安好评第1468
http://hotel.qunar.com/city/xian/dt-19556/#from=BSEO-N,迦家毗邻五路口万达广场商圈，步行至西安火车站，机场大巴2号线，西安市汽车站仅需5分钟。西安地铁一号线D出口出站向朝阳门方向沿东五路步行...,¥39起,87条点评,4.5/5分,Q+西安迦家城市精品酒店钟楼火车站万达广场店,西安好评第830
http://hotel.qunar.com/city/xian/dt-24540/#from=BSEO-N,红贝壳主题酒店（西安未央凤城四路店）坐落于明光路与凤城四路交汇处（世融嘉城），其占地面积5000多平方米。地处西安北郊经济技术开发区C...,¥98起,34条点评,4.0/5分,Q+西安红贝壳主题酒店凤城四路店,西安好评第2739
http://hotel.qunar.com/city/xian/dt-22534/#from=BSEO-N,酒店座落于西安市莲湖区光明巷63号。与钟楼、鼓楼交相辉映。地处市中心繁华街区回民街，处地铁一号线、二号线的交汇处，公交线路四通八达。 ...,¥140起,194条点评,4.5/5分,Q+西安爱海蓝精品主题驿站钟楼回民街店,西安好评第830
http://hotel.qunar.com/city/xian/dt-4544/#from=BSEO-N,唐苑宾馆性价比很高，酒店位于西安市钟楼核心商圈，几分钟步行到钟鼓楼广场，碑林、书院门、明代城墙近在咫尺，尽享着名的回民街小吃；购物于世...,¥140起,301条点评,4.5/5分,Q+西安钟楼唐苑宾馆,西安好评第830
http://hotel.qunar.com/city/xian/dt-8914/#from=BSEO-N,酒店整体风格古朴雅致，以竹.藤.花.植物.水墨画.书法.紫砂.茶.书籍一气呵成。且有幸请到“西安美术协会”李老师亲笔提名，在这里的每个...,¥166起,472条点评,4.5/5分,Q+西安芍药居精品公寓酒店民乐园万达广场店,西安好评第830
http://hotel.qunar.com/city/shanghai_city/dt-26253/#from=BSEO-N,酒店距迪士尼东大门直线距离仅1.8公里，酒店为您提供迪士尼接送服务。位于浦东新区川图路与川沙路交汇处，酒店地理位置绝佳，紧邻上海迪士尼...,¥152起,661条点评,4.5/5分,Q+上海欧亚美酒店公寓,上海好评第725
http://hotel.qunar.com/city/shanghai_city/dt-25753/#from=BSEO-N,上海舜邦精品酒店位于虹桥机场2号航站楼和上海虹桥火车站附近，处于虹桥交通枢纽以及建设中的虹桥商务区中心地带和虹桥国展中心附近。距离地铁...,¥159起,1972条点评,4.6/5分,Q+上海舜邦精品酒店,上海好评第469
http://hotel.qunar.com/city/shanghai_city/dt-25879/#from=BSEO-N,上海迪航精品酒店位于浦东机场镇，距离浦东机场T1、T2航站楼驱车仅需10分钟，距地铁2号远东大道站5分钟车程，距迪士尼20分钟车程，步...,¥162起,138条点评,4.5/5分,Q+上海迪航精品酒店浦东国际机场店,上海好评第725
http://hotel.qunar.com/city/shanghai_city/dt-24949/#from=BSEO-N,白领E家商务酒店是一家新装修的旅游服务酒店，地址位于上海浦东国际旅游度假区，距离迪士尼乐园2公里，有客房150间环境优美舒适服务贴心，...,¥188起,360条点评,4.6/5分,Q+上海白领E家商务酒店,上海好评第469
http://hotel.qunar.com/city/shanghai_city/dt-25429/#from=BSEO-N,美村国际度假连锁酒店距离迪士尼乐园两站地铁8分钟即可到达，位于浦东新区康桥镇康沿路688号，近罗桥路，酒店总客房136间。酒店按星级标...,¥194起,257条点评,4.6/5分,Q+上海美村国际度假连锁酒店,上海好评第469
http://hotel.qunar.com/city/shanghai_city/dt-25191/#from=BSEO-N,锦季酒店是博齐旗下倾情打造的中高端酒店，酒店采用“简约、时尚”富有品质的风格理念设计而成。 坐落于浦东新区康桥镇康花路599号（近锦绣...,¥202起,205条点评,4.6/5分,Q+上海锦季酒店康桥浦三路地铁站店,上海好评第469
http://hotel.qunar.com/city/shanghai_city/dt-33354/#from=BSEO-N,协展酒店是上海高速成长的新兴酒店，在创始人的带领下，协展体现时尚现代，便捷舒适，高性价比。,¥208起,64条点评,4.4/5分,Q+上海协展酒店,上海好评第1477
http://hotel.qunar.com/city/shanghai_city/dt-27883/#from=BSEO-N,酒店距迪士尼东大门直线距离仅1.8公里。位于浦东新区川展路与川沙路交汇处，酒店地理位置绝佳，紧邻上海迪士尼乐园，从酒店出发到迪士尼乐园...,¥259起,867条点评,4.5/5分,Q+上海欧亚美阳光酒店,上海好评第1066
http://hotel.qunar.com/city/shanghai_city/dt-25584/#from=BSEO-N,上海斑斓·家民宿酒店徐汇店精心选址在上海交通最便利、最繁华的原老上海法租界区域、淮海路 延安路 外滩 绍兴路 襄阳路 瑞金路 武康路 ...,¥349起,185条点评,4.5/5分,Q+上海斑斓家徐汇民宿市中心历史建筑,上海好评第725
http://hotel.qunar.com/city/zhangjiajie/dt-5973/#from=BSEO-N,满庭芳地理位置绝佳，比邻张家界火车站广场、汽车站候车大厅，步行至风景名胜天门山仅需十分钟，这里交通便利、窗景优美，是您理想的下榻之地。...,¥64起,182条点评,4.9/5分,Q+张家界满庭芳客栈火车站天门山店,张家界好评第66
http://hotel.qunar.com/city/zhangjiajie/dt-3414/#from=BSEO-N,Q+张家界悠然居客栈位于张家界核心景区武陵源。客栈每一层的装修风格和颜色都不一样。一楼是一个清吧型的大堂吧，观景归来后，可在此上上网，...,¥94起,1270条点评,4.6/5分,Q+张家界悠然居客栈,张家界好评第379
http://hotel.qunar.com/city/zhangjiajie/dt-5556/#from=BSEO-N,Mr.F集成酒店预订、周边攻略、目的地旅游等核心功能。后续将提供门票、接车、导游等旅行产品打包服务。旗下的主题酒店、公寓酒店、青年旅社...,¥97起,76条点评,4.5/5分,Q+张家界Mr.F精品酒店天门山火车站店,张家界好评第498
http://hotel.qunar.com/city/zhangjiajie/dt-5983/#from=BSEO-N,张家界紫艳凝香客栈位于武陵源核心景区标志门进站口军邸路55号，距离门票站步行仅需3分钟，距汽车站仅需5分钟，眦临各知名景点：宝峰湖、黄...,¥107起,147条点评,4.8/5分,Q+张家界紫艳凝香客栈国家森林公园武陵源标志门店,张家界好评第210
http://hotel.qunar.com/city/zhangjiajie/dt-5183/#from=BSEO-N,张家界悦庭生态客栈客栈由掌柜精心设计布置，以＂生态＂为名，讲究美观自然，健康环保；客栈主体古朴诠释时尚，自然流动美感，粗犷而隐藏别致。...,¥114起,458条点评,4.9/5分,Q+张家界悦庭生态客栈天门山火车站店,张家界好评第66
http://hotel.qunar.com/city/zhangjiajie/dt-4589/#from=BSEO-N,张家界汉宿.山海童话客栈，关心您的旅程，让旅游，入住变得更有意思！,¥122起,831条点评,4.8/5分,Q+汉宿·山海童话客栈标志门二店,张家界好评第210
http://hotel.qunar.com/city/zhangjiajie/dt-5456/#from=BSEO-N,旅行就是要品味人生，让自己的眼界更加开阔、为自己的人生增添新的动力。这里是闲山甲居，是闹市区的世外桃源、是古风犹存的四合院客栈、细细品...,¥127起,176条点评,4.8/5分,Q+张家界闲山甲居客栈天门山店,张家界好评第210
http://hotel.qunar.com/city/zhangjiajie/dt-5516/#from=BSEO-N,悠觅时光精品主题客栈位于张家界国家森林公园武陵源核心景区杨家界门票站对面。在整个森林公园是个中段位置，上行可玩天子核心景区（贺龙公园、...,¥132起,87条点评,4.9/5分,Q+张家界武陵源悠觅时光精品主题客栈,张家界好评第66
http://hotel.qunar.com/city/xishuangbanna/dt-3879/#from=BSEO-N,西双版纳雨林之澜度假酒店是个公寓式酒店，酒店位于西双版纳景洪市告庄西双景。从嘎洒机场至酒店车程约需约15-20分钟，入住即可享受酒店提...,¥98起,514条点评,4.9/5分,Q+西双版纳雨林之澜度假酒店,西双版纳好评第84
http://hotel.qunar.com/city/xishuangbanna/dt-3812/#from=BSEO-N,西双版纳雨林澜山望江度假酒店位于景洪市告庄西双景内，临近湄公河，房型座北朝南，通风，透气。酒店在告庄的景真寨3栋共29层，离大金塔，星...,¥141起,1063条点评,5.0/5分,Q+西双版纳雨林澜山望江度假酒店,西双版纳好评第1
http://hotel.qunar.com/city/xishuangbanna/dt-4478/#from=BSEO-N,,¥205起,396条点评,4.9/5分,Q+西双版纳陌上花开客栈,西双版纳好评第84
http://hotel.qunar.com/city/xishuangbanna/dt-4407/#from=BSEO-N,西双版纳西娜庭院精品主题客栈位于风景秀丽的景洪市告庄西双景景罕寨，客栈四周环境十分优美，独特建筑风格，外部环境采用泰国酒店的环境布局。...,¥208起,256条点评,4.9/5分,Q+西双版纳西娜庭院主题精品客栈,西双版纳好评第84
http://hotel.qunar.com/city/xishuangbanna/dt-4040/#from=BSEO-N,西双版纳金榴莲主题客栈是一家采用傣式风情度假体验为理念的主题客栈，客栈坐落于西双版纳景洪市5A级景区告庄西双景景亮寨内，步行2分钟即可...,¥210起,386条点评,4.9/5分,Q+西双版纳金榴莲主题客栈,西双版纳好评第84
http://hotel.qunar.com/city/xishuangbanna/dt-3907/#from=BSEO-N,客栈于2016年11月开业，是具有当地傣族宫廷风格的建筑。位于西双版纳的旅游小镇、景洪的城市名片——风景秀丽、古色古香的告庄西双景内。...,¥216起,406条点评,4.9/5分,Q+西双版纳曼陀罗客栈,西双版纳好评第84
http://hotel.qunar.com/city/xishuangbanna/dt-4038/#from=BSEO-N,菠萝蜜至尊客栈位于西双版纳最美丽的旅游度假区——告庄西双景，客栈距西双版纳景洪市嘎洒机场仅20分钟车程，毗邻星光夜市、大金塔，与素有“...,¥218起,273条点评,4.9/5分,Q+西双版纳菠萝蜜至尊客栈,西双版纳好评第84
http://hotel.qunar.com/city/xishuangbanna/dt-3803/#from=BSEO-N,客栈于2016年11月开业，是具有当地傣族宫廷风格的建筑。位于西双版纳的旅游小镇、景洪的城市名片——风景秀丽、古色古香的告庄西双景内。...,¥224起,225条点评,4.8/5分,Q+西双版纳南国岁月精品主题客栈,西双版纳好评第210
http://hotel.qunar.com/city/xishuangbanna/dt-4037/#from=BSEO-N,西双版纳金芒果客栈，位于西双版纳州告庄西双景的景亮寨26栋，地理位置优越，告庄标志性建筑大金塔就在隔壁，离远近闻名的星光夜市仅50米，...,¥228起,174条点评,5.0/5分,Q+西双版纳金芒果客栈,西双版纳好评第1
http://hotel.qunar.com/city/nanchong/dt-3677/#from=BSEO-N,Q+阆中鑫圆梦雅客栈于2016年9月28日正式上线营业，欢迎您的光临。客栈于2016年5月按照星级标准装修的古式木房客栈。客栈位于阆中...,¥68起,55条点评,4.8/5分,Q+阆中鑫圆梦雅客栈,南充好评第10
http://hotel.qunar.com/city/nanchong/dt-2556/#from=BSEO-N,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,¥72起,23条点评,4.5/5分,Q+阆中望江楼客栈,南充好评第103
http://hotel.qunar.com/city/nanchong/dt-3361/#from=BSEO-N,Q+阆中金江旅游酒店距阆中古城西门150米，出游便利，停车方便。酒店设施齐全，房间温馨整洁，舒适宽敞。江景房开窗即见嘉陵江河湾美景，绿...,¥74起,89条点评,4.3/5分,Q+阆中金江旅游酒店,南充好评第198
http://hotel.qunar.com/city/nanchong/dt-2249/#from=BSEO-N,古城客栈座落于阆中市古城景区中心北街30号，距中天楼50米，与张飞庙、贡院相邻。始建于明末清初，建筑面积约600平方米，房屋为木质结构...,¥83起,227条点评,4.8/5分,Q+阆中古城客栈,南充好评第10
http://hotel.qunar.com/city/nanchong/dt-3328/#from=BSEO-N,酒店位于客栈座落于阆中市古城景区阆中古城下新街47号，距中天楼150米，与张飞庙、贡院相邻。始建于明末清初，建筑面积约300平方米，房...,¥100起,64条点评,4.5/5分,Q+阆中敬家客苑住宿,南充好评第63
http://hotel.qunar.com/city/nanchong/dt-2234/#from=BSEO-N,Q+阆中陵江曲艺客栈坐落于阆中古城水路码头，临江而建，周边旅游景点众多。几百年来，南来北往的达官显贵、商贾云集，莅临客栈，望山临水，明...,¥106起,159条点评,4.5/5分,Q+阆中陵江曲艺客栈,南充好评第63
http://hotel.qunar.com/city/nanchong/dt-3063/#from=BSEO-N,Q+阆中半岛商务酒店古城店毗邻古城主入口，交通便利，同时紧靠嘉陵江边，该店的江景房推开房门就能看到如诗如画的古城江景。房间采用独特的中...,¥132起,235条点评,4.0/5分,Q+阆中半岛商务酒店古城店,南充好评第304
http://hotel.qunar.com/city/nanchong/dt-3737/#from=BSEO-N,性价比高，住宿环境、通风采光较好。,¥137起,63条点评,4.5/5分,Q+阆中侯家大院,南充好评第103
http://hotel.qunar.com/city/nanchong/dt-3728/#from=BSEO-N,阆中怡城，游古城、赏夜景旅游首选酒店；酒店采用怀旧式主题，更是一个城中（古）城，进入酒店仿佛已经置身古城之中，古朴的街道式走廊，让您忍...,¥142起,16条点评,4.6/5分,Q+阆中怡城怀旧文化酒店,南充好评第29
http://hotel.qunar.com/city/guangzhou/dt-13115/#from=BSEO-N,福力兴酒店广州荔湾路店（原汉庭酒店广州荔湾店）位于荔湾商业中心区，临近东风西路流花湖公园、蓓蕾剧院步行8分钟、广州市南海中学步行5分钟...,¥167起,919条点评,4.5/5分,Q+广州福力兴酒店上下九陈家祠地铁站店,广州好评第754
http://hotel.qunar.com/city/guangzhou/dt-20813/#from=BSEO-N,嘻哈亲子主题度假酒店公寓（广州长隆华美店）是嘻哈国际度假公寓品牌的又一间品质公寓。位于广州市繁华的番禺区万博中心、番禺万达广场旁边，特...,¥168起,400条点评,4.5/5分,Q+广州嘻哈亲子主题度假酒店公寓长隆北门店,广州好评第754
http://hotel.qunar.com/city/guangzhou/dt-20016/#from=BSEO-N,高赛思酒店公寓（广州高铁南站店）位于广州南站西站口附近。距离长隆3公里，距离琶洲13公里，距离市桥7公里，距离天河体育中心15公里，距...,¥178起,284条点评,4.5/5分,Q+广州南站高赛思精品公寓,广州好评第754
http://hotel.qunar.com/city/guangzhou/dt-28623/#from=BSEO-N,酒店提供24h机场接送服务，位于矮岗村十字坎，绿地停车场旁边，距离机场仅3分钟车程。酒店整体装修简约时尚，房间温馨舒适，各种配套设施一...,¥178起,87条点评,4.8/5分,Q+路易·时空旗舰店广州新白云国际机场店,广州好评第227
http://hotel.qunar.com/city/guangzhou/dt-23683/#from=BSEO-N,广州拉美国际酒店公寓（广州南沙保利大都汇店）位于广州南沙经济开发区，交通十分便利。临近南沙天后宫、百万葵园等景区。公寓设有各类豪华客房...,¥188起,72条点评,4.5/5分,Q+广州拉美国际公寓南沙店,广州好评第1092
http://hotel.qunar.com/city/guangzhou/dt-21412/#from=BSEO-N,公寓距番禺长隆北门约50米，距汉溪长隆地铁站10分钟，近广州长隆欢乐世界、广州长隆水上乐园、广州长隆大马戏，广州长隆野生动物园。周边美...,¥205起,325条点评,4.5/5分,Q+广州星悦遵品公寓（长隆北门店）,广州好评第754
http://hotel.qunar.com/city/guangzhou/dt-7020/#from=BSEO-N,广州景园商务酒店是一家挂牌星级的商务型酒店，交通方便，位于广州伟伦体育职业学院对面，靠近华南师范大学，广州天河客运站，距广州东站火车站...,¥294起,284条点评,4.1/5分,Q+广州景园商务酒店长兴店,广州好评第2386
http://hotel.qunar.com/city/guangzhou/dt-21097/#from=BSEO-N,喜运酒店公寓管理集团最新力作--广州喜运臻品艺术主题公寓汉溪长隆店，是全国首家融合了五大主题元素为一体的臻品酒店公寓（家庭亲子，艺术品...,¥298起,887条点评,4.5/5分,Q+广州喜运臻品艺术主题公寓汉溪长隆店,广州好评第754
http://hotel.qunar.com/city/guangzhou/dt-11543/#from=BSEO-N,赛菲尔酒店位于广州市天河区大观中路490号，距黄村地铁站3-4公里。 酒店主楼高3层，133套舒适豪华的客房、套房，让您休息办公的同时...,¥308起,701条点评,4.0/5分,Q+广州赛菲尔商务酒店,广州好评第2862
http://hotel.qunar.com/city/suzhou_jiangsu/dt-12946/#from=BSEO-N,苏州长风快捷宾馆坐落于苏州东北街，靠近著名的苏州拙政园，闹中取静的独特位置，距苏州火车站约1公里，长途汽车北站约2公里路程，酒店邻近苏...,¥118起,1809条点评,4.5/5分,Q+苏州长风快捷宾馆拙政园店,苏州好评第779
http://hotel.qunar.com/city/suzhou_jiangsu/dt-15570/#from=BSEO-N,归燕返，春光近，周庄的燕居，枕南湖听涛音，对水巷聆静谧。传统的徽派建筑，匠心独具的室内装饰。集人文与宜居一体，景致与情怀藏一处。推窗望...,¥172起,6条点评,5.0/5分,Q+周庄燕居主题客栈,苏州好评第1
http://hotel.qunar.com/city/suzhou_jiangsu/dt-4735/#from=BSEO-N,一季繁花一世缘，周庄一座美丽又朴实的古镇，让你远离城市的喧嚣，回归朴心的生活，时光荏苒，把您从现实拉回到梦境，在这您可以漫步在岁月积淀...,¥176起,461条点评,4.6/5分,Q+周庄古镇别苑精品客栈,苏州好评第392
http://hotel.qunar.com/city/suzhou_jiangsu/dt-12348/#from=BSEO-N,同里温馨假日客栈座落于同里古镇汽车站旁，房间内上下两层，采光充足；上层设廊式阳台。客栈装潢考究，全部为中式仿古式的镂空窗棱，古朴典雅中...,¥178起,106条点评,4.8/5分,Q+同里古镇温馨假日精品客栈,苏州好评第210
http://hotel.qunar.com/city/suzhou_jiangsu/dt-13964/#from=BSEO-N,古镇旁，小河畔！酒店位于沈厅检票口处，进出景区便捷，步行仅1分钟时间。附近有大型停车场富贵园停车场，停车便利。客栈周边环境宁静清幽，可...,¥188起,248条点评,4.9/5分,Q+周庄玉燕堂精品客栈,苏州好评第97
http://hotel.qunar.com/city/suzhou_jiangsu/dt-13997/#from=BSEO-N,周庄舒心别苑精品客栈坐落于美丽的江南小镇-周庄，与古牌楼检票口只有百米之遥，步行2分钟即可到达，2分钟到达四季周庄水上舞台，周边超市、...,¥188起,89条点评,4.9/5分,Q+周庄舒心别苑精品客栈,苏州好评第97
http://hotel.qunar.com/city/suzhou_jiangsu/dt-12841/#from=BSEO-N,苏州周庄忆江南精品客栈曲水兰亭店坐落在周庄古镇中心，庭院式客栈，前院后河。客栈为典型江南人家式建筑，中式庭院景致优美，闹中取静。客栈装...,¥238起,591条点评,4.8/5分,Q+苏州周庄忆江南精品客栈曲水兰亭店,苏州好评第210
http://hotel.qunar.com/city/suzhou_jiangsu/dt-15424/#from=BSEO-N,上海自驾客人导航请咨询酒店前台乐游美宿曾谙堂精选酒店座落于周庄古镇新牌楼，旁边就是四季演出进出口（售票中心），1分钟到达四季周庄水上舞...,¥325起,85条点评,4.8/5分,Q+昆山乐游周庄曾谙堂美宿,苏州好评第210
http://hotel.qunar.com/city/dalian/dt-10646/#from=BSEO-N,Qunar+大连云杉庭院酒店老虎滩海洋公园店位于美丽的海滨旅游城市大连南部傅家庄著名旅游风景区。繁华都市中辟一处幽静所在，山海掩映间倚...,¥32起,229条点评,4.8/5分,Q+大连云杉庭院酒店老虎滩海洋公园店,大连好评第105
http://hotel.qunar.com/city/huangshan/dt-6036/#from=BSEO-N,黄山宏村时光漫步主题客栈位于宏村镇水墨宏村，近宏村景区进口，直线距离大概300米。客栈靠近218省道，距离黄山风景区和西递各30分钟车...,¥38起,227条点评,4.6/5分,Q+黄山宏村时光漫步主题客栈,黄山好评第381
http://hotel.qunar.com/city/guilin/dt-9204/#from=BSEO-N,步行一分钟至两江四湖之一的榕湖，步行15-20分钟到象鼻山，日月双塔。客房整洁，宽敞明亮，环境卫生，性价比较高。逸思所有房间房费不含发...,¥30起,438条点评,4.6/5分,Q+桂林逸思·聆江国际青年旅舍,桂林好评第305
http://hotel.qunar.com/city/xian/dt-20123/#from=BSEO-N,西安钟楼回民街梦幻西西里精品主题客栈位于西安著名的特色美食街——回民街上，客栈闹中取静，坐拥钟鼓楼，出门就是美食街，独特的地理位置简直...,¥185起,679条点评,4.6/5分,Q+西安梦幻西西里精品主题客栈钟楼回民街店,西安好评第575
http://hotel.qunar.com/city/shanghai_city/dt-26253/#from=BSEO-N,酒店距迪士尼东大门直线距离仅1.8公里，酒店为您提供迪士尼接送服务。位于浦东新区川图路与川沙路交汇处，酒店地理位置绝佳，紧邻上海迪士尼...,¥188起,651条点评,4.5/5分,Q+上海欧亚美酒店公寓,上海好评第727
http://hotel.qunar.com/city/zhangjiajie/dt-6323/#from=BSEO-N,,¥153起,8条点评,5.0/5分,Q+汉宿·静水山居（张家界杨家界门票站店）,张家界好评第1
http://hotel.qunar.com/city/zhangjiajie/dt-5366/#from=BSEO-N,云琴精品客栈，坐落于张家界国家森林公园（武陵源区）标志门门票站旁边，到武陵源汽车站步行8分钟路程，客栈周边交通方便，环境优美，客栈内部...,¥157起,406条点评,4.8/5分,Q+张家界云琴精品客栈国家森林公园武陵源标志门店,张家界好评第220
http://hotel.qunar.com/city/nanchong/dt-3503/#from=BSEO-N,性价比高，住宿环境、通风采光较好。,¥219起,45条点评,4.5/5分,Q+阆中太极会馆,南充好评第63
http://hotel.qunar.com/city/guangzhou/dt-21906/#from=BSEO-N,广州奥因斯酒店公寓是以欧洲简洁式装饰，酒店位于广州南站旁，距离长隆线站地铁仅5公里，琶洲会展中心也仅20分钟车程。酒店主楼高17层，建...,¥398起,313条点评,4.6/5分,Q+广州南站奥因斯国际公寓,广州好评第458
http://hotel.qunar.com/city/suzhou_jiangsu/dt-13064/#from=BSEO-N,位于周庄镇全功路与全福路交叉路口，最繁华地段，毗邻古镇景区正大门和四季周庄演出地点，出行方便。在水一方精品客栈呈中式风格设计元素中略带...,¥329起,7条点评,4.1/5分,Q+周庄在水一方精品客栈,苏州好评第1565
http://hotel.qunar.com/city/suzhou_jiangsu/dt-14440/#from=BSEO-N,周庄四季庄园客栈座落于周庄古镇正门口肯德基旁，步行仅1分钟到达检票口，1分钟到达四季周庄水上舞台，距离超市/饭店/药店/水果店/几步之...,¥348起,406条点评,4.9/5分,Q+昆山周庄四季庄园,苏州好评第97
http://hotel.qunar.com/city/dalian/dt-7778/#from=BSEO-N,大连暖海岸青年旅舍距离西山水库约3公里，距离机场约3公里（从店内打车到机场起步价），周边购物娱乐方便，邻近乐购、靠近砬子山工业园区，多...,¥35起,518条点评,4.8/5分,Q+大连暖海岸青年旅舍,大连好评第105
http://hotel.qunar.com/city/dalian/dt-9231/#from=BSEO-N,大连12H太空舱酒店式大连一家胶囊酒店，位于大连市中山区港湾街5号、太空舱酒店风靡日本及全球、以其功能完备、私密性强、舒适安全、低碳环...,¥39起,702条点评,4.5/5分,Q+大连12H太空舱酒店,大连好评第588
http://hotel.qunar.com/city/dalian/dt-4545/#from=BSEO-N,大连袖珍快捷酒店地处大连市西岗区繁华的长春路段，偏安于新船巷一隅。是一家青年旅舍式快捷酒店。酒店距离森林动物园1.8公里、付家庄海洋公...,¥73起,371条点评,4.3/5分,Q+大连袖珍快捷酒店,大连好评第951
http://hotel.qunar.com/city/dalian/dt-8845/#from=BSEO-N,大连逅宫主题酒店拥有客房58间，逅宫主题位于大连市中山区武昌街武昌北巷2号（原大明集团），近大连火车站，毗邻大连青泥洼桥商业区，同时购...,¥87起,673条点评,4.4/5分,Q+大连逅宫主题酒店,大连好评第772
http://hotel.qunar.com/city/dalian/dt-9867/#from=BSEO-N,酒店坐落于沙河口区振工街6号（鞍山路与振工街路口），紧邻西安路商业区、电子城、东联路下桥口、大连广播电视中心，酒店门前公共交通工具汇集...,¥87起,178条点评,4.4/5分,Q+大连阳光七天酒店,大连好评第772
http://hotel.qunar.com/city/dalian/dt-9482/#from=BSEO-N,性价比高，住宿环境、通风采光较好。,¥89起,153条点评,4.5/5分,Q+大连金石滩桃源休闲度假酒店,大连好评第588
http://hotel.qunar.com/city/dalian/dt-3478/#from=BSEO-N,阿房生酒店（大连星海广场百年汇店）坐落于大连市区黄金地带，交通四通八达，环境宜人。百年汇店延续了阿房生总店的服务理念，人性化服务，奢华...,¥110起,348条点评,4.4/5分,Q+大连阿房生酒店百年汇店,大连好评第772
http://hotel.qunar.com/city/dalian/dt-10975/#from=BSEO-N,大连星海广场飞悦酒店临近会展中心、星海广场、星海公园等地，出行方便。大连星海广场飞悦酒店拥有各类客房。海景房可近距离俯瞰星海广场全景与...,¥119起,518条点评,4.8/5分,Q+大连星海广场飞悦酒店,大连好评第105
http://hotel.qunar.com/city/huangshan/dt-5822/#from=BSEO-N,位于中国画里乡村美誉宏村景区，水墨宏村32幢楼，离宏村景区西一门200米，酒店内设停车场，徽派装修的客房，古香古色温馨典雅，酒店内可以...,¥40起,133条点评,4.6/5分,Q+宏村滋园酒店,黄山好评第381
http://hotel.qunar.com/city/huangshan/dt-2850/#from=BSEO-N,黄山风景区汤口镇南大门之内24小时接和送。 客栈以“口碑好、价格低”为经营理念，“你来黄山，我们给力”为宗旨，提供诚信安全，舒适健康，...,¥44起,266条点评,4.5/5分,Q+黄山给力客栈,黄山好评第536
http://hotel.qunar.com/city/huangshan/dt-4262/#from=BSEO-N,黄山四叶草精品酒店位于黄山山下汤口镇，新建与2013年，现有客房78间。酒店的宗旨是为来黄山自助游、自驾游、驴友、户外爱好者、家庭出游...,¥79起,129条点评,4.5/5分,Q+黄山四叶草精品酒店,黄山好评第665
